x1,y1,x2,y2
96,92,120,112
95,92,119,112
95,93,119,113
95,93,119,113
95,92,119,112
95,92,119,112
84,64,143,113
97,83,131,111
100,83,134,111
97,83,131,111
98,82,132,110
97,82,131,110
93,88,121,112
82,79,123,113
82,78,123,112
82,78,123,112
82,78,123,112
82,78,123,112
82,78,123,112
82,78,123,112
82,78,123,112
82,78,123,112
82,78,123,112
82,79,123,113
82,79,123,113
95,83,129,111
95,83,129,111
97,83,131,111
100,83,134,111
74,64,133,113
74,64,133,113
97,83,131,111
95,83,129,111
95,83,129,111
94,83,128,111
94,83,128,111
94,83,128,111
93,83,127,112
95,83,129,111
94,83,128,111
94,83,128,111
94,83,128,112
92,83,126,111
92,82,126,111
91,88,119,112
91,88,119,112
76,79,117,113
75,79,116,113
76,79,117,113
75,79,116,113
75,78,116,112
92,90,116,110
91,89,115,109
92,80,126,108
92,80,126,108
76,79,117,113
76,79,117,113
75,79,116,113
75,78,116,112
75,78,116,112
88,86,116,110
88,86,116,110
89,80,123,108
89,80,123,108
88,86,116,110
88,86,116,109
88,85,116,108
59,53,130,112
89,80,123,108
86,80,120,108
86,80,120,108
76,76,117,110
106,72,130,92
62,76,103,110
62,76,103,110
61,75,102,109
86,86,114,110
86,86,114,110
92,80,126,108
83,83,117,111
83,83,117,111
86,88,114,112
86,88,114,111
86,88,114,112
86,88,115,112
86,87,115,111
83,83,117,111
83,84,117,112
83,84,117,112
89,83,123,111
89,84,123,112
89,84,123,112
89,85,123,113
90,86,124,114
88,91,116,115
88,91,116,115
90,94,114,114
90,93,113,112
90,94,114,114
89,93,113,113
90,93,114,113
90,92,114,112
92,83,126,111
92,83,126,111
91,88,119,112
91,88,119,112
91,87,119,111
97,80,131,108
97,80,131,108
92,90,116,110
97,80,131,108
95,80,129,108
88,86,116,110
88,86,116,110
88,86,116,109
93,86,121,110
93,86,122,110
93,87,122,111
89,83,123,111
94,92,118,112
94,91,117,110
100,83,134,111
97,83,131,111
98,83,132,111
98,83,132,111
98,82,132,110
98,81,132,109
98,81,132,109
99,81,133,109
99,81,133,109
99,82,134,111
99,82,133,110
95,83,129,111
95,83,129,111
95,83,129,111
95,84,128,112
96,83,129,111
95,83,129,111
95,84,128,112
98,88,126,112
98,89,126,112
102,92,126,112
102,92,125,111
102,92,125,111
102,93,125,112
103,93,126,112
103,93,126,112
102,92,126,112
103,92,127,112
102,92,126,112
95,86,129,114
94,86,129,115
94,86,129,115
94,86,129,115
102,92,126,112
97,83,131,111
97,82,131,110
97,81,132,110
97,80,131,109
98,80,132,108
98,79,132,107
98,80,132,108
98,80,132,108
104,88,128,108
104,88,128,108
104,90,127,109
104,90,128,110
98,88,126,112
97,83,131,111
98,83,132,111
98,84,131,112
98,84,132,112
104,94,128,114
103,95,126,114
103,95,126,114
103,95,127,115
103,91,131,115
95,86,129,114
94,85,128,113
95,83,129,111
95,83,129,111
95,83,129,111
95,83,129,111
95,83,129,111
104,92,128,112
104,92,128,112
104,92,128,112
104,92,128,112
102,92,126,112
98,88,126,112
98,88,126,111
104,92,128,112
103,91,127,111
104,92,128,112
103,88,131,112
86,92,110,112
252,88,280,112
253,88,282,112
189,34,292,119
256,88,284,112
207,50,292,121
256,88,284,112
259,86,293,114
261,86,296,115
262,86,296,114
263,87,298,116
267,86,301,114
269,86,304,115
270,86,304,114
273,85,307,113
276,86,310,114
278,85,312,114
280,85,315,114
283,86,318,115
190,94,214,114
190,94,214,114
192,96,216,116
192,95,216,115
193,95,217,115
194,96,218,116
106,94,130,114
95,86,129,114
94,86,128,115
106,94,130,114
106,94,130,114
105,94,129,114
97,86,131,114
86,86,120,114
86,86,120,114
88,91,116,115
192,96,216,116
192,95,216,115
193,96,217,116
194,95,218,115
9,117,37,141
198,98,222,118
199,97,223,117
200,96,224,116
242,98,266,118
216,98,240,118
218,98,242,118
250,98,274,118
226,100,250,120
228,100,252,120
230,100,254,120
230,100,254,120
238,100,262,120
234,100,258,120
236,100,260,120
248,102,272,122
249,102,274,122
251,103,276,124
253,103,278,124
255,103,281,125
106,94,130,114
104,92,131,114
102,96,126,116
101,95,125,115
102,95,126,115
102,96,126,116
80,86,114,114
80,86,114,114
86,86,120,114
95,86,129,114
95,85,129,113
95,85,129,114
104,92,128,112
104,91,128,111
104,90,128,110
97,83,131,111
98,83,132,111
99,83,133,111
99,83,133,111
100,84,134,112
108,92,132,112
89,83,123,111
89,83,123,111
108,92,132,112
108,91,131,110
108,90,131,109
100,83,134,111
100,83,134,111
100,83,135,112
103,83,137,111
110,92,134,112
89,83,123,111
89,84,123,112
90,84,124,112
114,92,138,112
114,92,137,111
120,88,148,112
120,88,148,112
120,89,148,112
121,88,150,112
121,88,149,112
121,88,149,111
121,88,149,111
106,86,140,114
106,87,140,115
106,88,139,115
107,89,140,117
116,96,140,116
118,96,142,116
118,96,142,116
116,96,140,116
116,95,139,114
116,95,140,115
116,95,140,115
117,94,141,114
120,94,144,114
120,94,144,114
121,93,144,112
121,93,144,112
121,94,144,113
122,94,146,114
122,93,145,112
124,93,146,112
124,92,147,111
124,92,148,112
120,83,154,111
121,83,155,112
120,83,154,111
132,90,156,110
132,90,156,110
132,90,156,110
132,89,156,109
126,83,160,111
134,92,158,112
112,83,146,111
139,88,167,112
140,88,169,112
140,92,164,112
138,92,162,112
139,90,163,110
140,91,164,111
141,89,165,109
143,89,167,109
143,88,168,108
144,87,169,108
145,87,170,108
146,86,171,107
148,87,174,108
152,88,176,108
152,88,175,107
153,88,177,108
155,88,179,108
155,88,179,108
157,89,180,108
158,88,182,108
159,89,183,109
160,88,184,108
161,89,185,109
162,89,186,109
166,90,190,110
167,90,190,109
168,90,191,109
168,90,192,110
169,88,193,108
169,88,193,108
170,88,195,108
171,88,195,108
172,89,196,109
174,90,198,110
174,89,197,108
176,91,200,111
176,91,200,111
177,92,201,112
178,93,203,114
179,92,204,112
184,91,212,115
189,91,217,115
184,91,212,115
187,91,215,115
186,94,210,114
184,94,208,114
185,94,208,113
186,94,209,113
187,93,210,112
187,93,210,112
188,93,211,112
189,93,212,112
189,93,212,112
190,92,213,111
191,92,214,111
192,91,215,110
193,91,216,110
193,91,216,110
201,86,229,110
201,86,229,110
202,86,230,109
202,86,230,109
204,86,232,110
204,86,232,110
204,86,232,110
204,86,233,110
205,86,234,110
205,86,234,110
206,87,235,111
207,86,236,110
207,86,236,110
207,86,236,110
208,86,237,110
208,86,237,110
209,86,238,110
210,86,238,110
210,85,239,109
211,85,239,109
212,85,240,109
208,90,232,110
208,90,232,110
208,89,232,109
210,90,234,110
212,90,236,110
214,90,238,110
213,89,237,109
213,89,237,109
214,90,238,110
212,90,236,110
212,90,236,110
212,89,236,109
212,89,236,109
213,90,237,110
213,91,236,110
214,91,238,111
214,91,238,111
215,91,239,111
215,91,239,111
215,91,239,111
220,86,248,110
216,90,240,110
216,88,240,108
216,88,240,108
217,89,241,109
216,88,240,108
217,89,241,109
217,88,241,108
217,88,241,108
217,88,241,108
224,88,248,108
223,88,247,108
224,87,247,106
220,88,244,108
218,88,242,108
218,87,241,106
218,86,242,106
218,86,242,106
218,86,241,105
218,86,242,106
218,86,242,106
217,85,240,104
217,86,241,106
216,85,240,105
216,85,240,105
216,86,240,106
215,86,239,106
215,86,239,106
215,86,239,106
216,86,240,106
215,86,238,105
215,86,239,106
214,85,238,105
214,86,238,106
214,86,238,106
212,86,236,106
211,86,235,106
211,85,235,105
211,86,235,106
210,86,234,106
210,86,234,106
209,86,233,106
209,87,233,107
212,88,236,108
211,87,235,107
211,87,235,107
210,87,234,107
214,86,238,106
210,88,234,108
209,87,233,107
209,87,233,107
214,86,238,106
214,84,237,103
192,77,226,105
192,76,226,104
195,77,229,105
195,77,229,105
195,77,229,105
195,79,229,107
204,86,228,106
203,86,226,105
203,87,226,106
204,86,228,106
203,86,227,106
203,85,227,105
203,85,227,105
202,85,226,105
202,85,226,105
202,86,227,107
208,81,236,105
209,82,237,106
208,82,237,106
208,82,237,106
208,83,237,107
208,83,237,107
209,82,238,106
208,82,238,107
204,86,228,106
202,86,226,106
201,84,225,104
202,84,225,103
201,84,224,103
202,84,225,103
201,85,225,105
190,77,224,105
190,78,224,106
190,79,224,107
190,78,224,107
190,78,225,107
190,77,225,106
192,77,226,105
192,77,226,105
193,76,227,104
193,77,227,105
193,78,227,106
193,78,226,106
193,78,227,106
193,78,227,106
193,77,228,106
194,77,229,106
193,75,228,104
195,74,229,102
195,74,230,103
208,82,232,102
208,82,231,101
207,82,231,102
208,82,232,102
208,82,231,101
208,82,231,101
206,82,230,102
205,82,229,102
212,82,236,102
210,84,234,104
208,84,232,104
206,81,234,105
206,84,230,104
195,77,229,105
195,75,230,104
196,75,230,104
196,75,231,104
195,74,229,102
196,74,230,102
196,75,230,103
196,74,230,102
210,84,234,104
210,83,234,103
208,84,232,104
208,83,231,102
208,83,231,102
208,82,231,101
208,82,231,101
208,80,232,100
214,80,238,100
213,79,237,99
214,78,238,98
212,78,236,98
208,78,232,98
207,76,231,96
198,69,232,97
198,69,232,98
198,68,233,97
198,68,232,97
208,74,236,98
214,76,238,96
213,76,237,96
198,69,232,97
198,69,232,97
198,70,232,98
198,70,231,98
198,71,231,99
198,70,231,97
212,78,236,98
212,78,236,98
212,78,236,98
211,77,235,97
210,80,234,100
210,79,233,98
210,81,233,100
212,80,236,100
211,80,235,100
212,80,235,99
211,80,234,99
211,79,235,99
211,78,235,98
211,78,235,98
208,80,232,100
207,79,231,99
206,80,230,100
206,79,230,99
205,79,229,99
205,79,229,99
205,79,228,98
195,72,229,100
195,71,229,99
196,71,230,100
195,71,229,99
196,71,230,99
208,78,232,98
207,78,231,98
208,74,236,98
209,75,237,98
202,80,226,100
206,76,234,100
206,76,234,100
206,82,230,102
205,82,229,102
205,82,229,102
205,82,229,102
205,82,229,102
204,82,228,102
205,82,229,102
206,79,234,103
206,79,235,103
204,84,228,104
204,84,227,103
204,84,228,104
203,84,227,104
203,84,227,104
203,85,227,105
204,84,228,104
204,85,228,105
208,81,236,105
208,82,236,106
208,83,236,107
208,84,236,107
208,84,236,108
208,83,236,106
208,83,236,107
208,80,237,104
208,79,237,103
208,77,238,102
209,78,239,103
208,78,239,103
208,79,239,105
208,81,236,105
208,81,237,105
204,88,228,108
203,87,227,107
204,88,228,108
203,86,227,106
203,85,227,105
204,86,228,106
204,84,228,104
203,85,227,105
206,86,230,106
205,85,229,105
210,86,234,106
204,86,228,106
192,77,226,105
192,76,226,105
212,84,236,104
212,84,236,104
211,83,235,103
192,81,220,105
206,86,230,106
205,85,229,105
206,86,230,106
206,86,230,106
206,87,230,107
206,86,230,106
206,86,230,106
214,86,238,106
213,86,237,106
204,84,232,108
201,80,235,108
202,80,236,108
216,86,240,106
216,86,239,105
214,86,238,106
213,85,237,105
198,77,232,105
198,78,232,106
199,77,233,105
211,81,239,105
211,81,239,104
208,81,236,105
214,84,238,104
213,84,237,104
210,84,234,104
212,84,236,104
208,81,236,105
209,80,237,104
214,84,238,104
214,84,238,104
213,83,237,103
214,83,238,103
214,83,239,103
211,81,239,105
212,84,236,104
213,81,241,105
216,81,244,105
216,81,244,105
218,86,242,106
218,85,241,104
218,86,241,105
213,84,241,108
213,84,241,108
213,84,241,107
218,84,246,108
218,84,247,108
219,84,247,108
220,88,244,108
204,80,238,108
218,80,252,108
218,80,252,108
220,86,248,110
221,80,255,108
222,81,256,110
222,80,256,108
224,90,248,110
224,90,248,110
218,86,246,110
218,86,247,110
219,86,248,110
225,86,253,110
226,90,250,110
226,89,250,109
230,83,264,111
230,83,264,111
