x1,y1,x2,y2
80,70,137,117
81,70,137,116
80,71,137,118
82,72,137,117
81,74,137,120
80,73,137,120
82,75,137,120
81,74,137,120
81,74,137,120
82,74,138,120
82,75,137,120
83,78,137,122
82,79,136,123
82,79,136,123
81,79,136,124
83,79,136,122
83,78,136,121
83,77,136,120
82,75,137,120
82,75,136,119
81,74,136,119
82,75,136,119
83,76,136,119
82,75,137,120
83,76,137,120
82,76,136,120
82,76,136,120
82,76,136,120
82,75,137,120
83,75,137,119
82,76,136,120
83,77,136,120
82,76,136,120
83,78,135,120
82,77,135,120
84,77,136,119
84,77,136,119
85,76,136,117
85,77,135,118
86,79,135,119
87,79,136,119
86,79,135,119
87,80,135,119
87,80,135,119
87,80,135,119
88,80,135,118
88,80,135,118
89,80,135,117
88,79,135,117
88,78,135,116
88,78,135,116
87,78,135,117
87,78,135,117
88,78,135,116
88,79,136,118
88,80,136,119
87,80,135,119
87,81,134,119
88,80,135,118
88,81,135,119
88,81,135,119
88,81,135,119
87,81,135,120
87,81,135,120
88,81,136,120
87,80,136,120
88,81,136,120
87,81,135,120
86,82,134,121
86,82,134,121
86,80,134,119
85,81,133,120
85,81,133,120
85,80,133,119
85,81,133,120
85,81,133,120
85,80,133,119
85,79,133,118
85,79,133,118
85,78,133,117
85,78,133,117
85,78,133,117
85,78,133,117
84,78,132,117
84,77,132,116
84,77,132,116
84,78,131,116
84,78,131,116
84,78,132,117
84,78,132,117
84,79,132,118
84,80,131,118
85,80,132,118
84,81,132,120
84,81,133,121
84,81,133,121
85,82,134,122
86,82,134,121
85,82,133,121
86,81,134,120
85,82,133,121
85,81,133,120
86,80,134,119
87,80,135,119
86,78,135,118
87,78,136,118
88,78,137,118
87,77,136,117
89,77,137,116
88,77,136,116
89,77,137,116
90,76,139,116
91,78,140,118
91,78,140,118
91,78,140,118
91,78,140,118
92,78,141,118
92,77,141,117
92,77,140,116
92,77,140,116
93,77,141,116
94,77,142,116
93,77,141,116
93,77,142,117
95,78,143,117
95,79,143,118
95,79,143,118
95,79,143,118
95,80,143,119
96,80,144,119
96,80,144,119
96,80,144,119
97,79,145,118
97,79,145,118
97,79,145,118
98,79,146,118
99,80,147,119
98,80,146,119
98,82,146,121
99,83,147,122
99,82,147,121
100,82,148,121
100,82,148,121
101,82,149,121
100,82,148,121
100,82,148,121
101,82,149,121
102,81,149,119
103,81,150,119
102,80,150,119
103,80,151,119
104,80,152,119
104,80,152,119
105,80,153,119
105,80,153,119
106,80,154,119
106,79,154,118
107,79,155,118
109,78,157,117
110,78,158,117
111,78,159,117
112,77,161,117
114,77,162,116
114,77,162,116
114,77,162,116
115,78,163,117
116,78,164,117
117,78,165,117
118,78,166,117
119,78,167,117
121,78,169,117
121,78,169,117
124,78,171,116
125,78,172,116
126,77,173,115
126,76,173,114
128,77,173,114
131,77,176,114
131,76,177,113
132,76,178,113
134,76,180,113
135,76,181,113
135,76,182,114
136,76,182,113
138,76,184,113
139,76,185,113
140,76,187,114
140,76,187,114
141,76,189,115
143,75,191,114
144,76,192,115
145,76,193,115
146,76,194,115
147,77,195,116
148,77,196,116
149,77,197,116
150,76,198,115
151,76,199,115
152,76,200,115
154,76,202,115
155,76,203,115
156,76,204,115
156,77,204,116
159,79,207,118
158,79,206,118
159,79,207,118
161,80,209,119
162,80,210,119
163,81,211,120
164,82,212,121
164,82,212,121
166,82,215,122
168,81,217,121
168,80,217,120
169,81,217,120
169,80,218,120
171,80,219,119
172,80,220,119
172,80,220,119
173,80,221,119
173,79,222,119
175,78,224,118
176,79,224,118
175,79,223,118
176,78,224,117
177,78,225,117
178,77,226,116
178,78,226,117
179,78,227,117
180,77,228,116
180,77,228,116
181,77,229,116
181,77,229,116
182,77,230,116
182,78,230,117
182,78,231,118
184,78,232,117
184,78,232,117
185,78,233,117
185,77,234,117
187,78,235,117
186,78,234,117
187,77,236,117
188,78,236,117
188,77,236,116
188,77,236,116
189,77,237,116
190,76,238,115
190,77,238,116
191,77,239,116
191,77,239,116
191,77,239,116
192,77,240,116
192,77,240,116
192,77,240,116
193,77,241,116
194,77,242,116
194,77,242,116
195,77,243,116
195,77,243,116
195,77,243,116
196,77,244,116
196,77,244,116
196,77,244,116
197,78,245,117
197,78,245,117
198,78,246,117
198,76,247,116
198,76,248,117
199,75,248,115
199,75,248,115
200,76,249,116
200,75,248,114
200,75,248,114
200,75,248,114
200,75,248,114
200,75,248,114
201,74,250,114
201,75,250,115
201,74,250,114
202,74,250,113
202,74,250,113
201,74,249,113
201,73,249,112
201,73,249,112
201,72,249,111
201,73,249,112
200,73,248,112
200,73,248,112
200,73,248,112
199,72,247,111
199,73,247,112
199,73,247,112
198,73,246,112
197,73,245,112
197,73,245,112
197,72,245,111
196,73,244,112
196,73,244,112
196,73,244,112
196,72,245,112
195,73,244,113
195,72,244,112
194,73,243,113
194,73,243,113
194,72,243,112
194,72,243,112
194,73,242,112
193,74,241,113
192,74,241,114
192,74,241,114
191,73,240,113
192,74,241,114
192,73,241,113
191,73,240,113
190,74,239,114
190,74,239,114
190,73,239,113
189,73,238,113
189,71,238,111
189,73,237,112
188,71,236,110
189,72,236,110
188,71,236,110
187,71,236,111
188,73,237,113
188,73,236,112
187,73,235,112
186,72,235,112
186,72,235,112
185,73,234,113
186,72,235,112
186,72,235,112
185,72,234,112
185,72,234,112
185,73,234,113
185,72,234,112
185,73,234,113
185,73,234,113
184,73,233,113
185,74,234,114
184,73,233,113
185,73,234,113
184,73,233,113
184,71,233,111
185,73,233,112
184,72,232,111
185,71,234,111
185,71,233,110
184,71,233,111
184,71,233,111
184,72,233,112
185,72,234,112
184,73,233,113
185,73,234,113
186,73,235,113
186,72,234,111
186,72,234,111
186,72,234,111
186,71,234,110
187,71,235,110
186,72,234,111
187,72,235,111
187,73,235,112
187,72,235,111
187,71,235,110
187,71,235,110
187,70,235,109
188,69,236,108
188,69,236,108
187,67,236,107
189,68,238,108
189,68,238,108
189,68,238,108
189,68,238,108
188,68,237,108
189,68,238,108
190,70,238,109
189,69,237,108
189,70,237,109
189,70,237,109
189,70,237,109
189,70,237,109
189,70,237,109
190,69,238,108
190,69,238,108
190,69,238,108
190,68,239,108
190,68,239,108
191,69,239,108
191,69,239,108
191,69,239,108
191,69,239,108
191,70,239,109
191,69,239,108
191,69,239,108
192,69,240,108
191,68,239,107
191,67,239,106
192,67,240,106
192,66,240,105
191,65,239,104
191,65,239,104
192,65,240,104
192,64,240,103
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,63,239,102
191,64,239,103
191,65,238,103
191,65,238,103
191,66,237,103
191,65,238,103
190,65,237,103
190,65,237,103
190,65,238,104
189,66,237,105
190,68,238,107
189,68,237,107
189,68,237,107
189,68,237,107
189,68,237,107
189,67,237,106
189,66,237,105
189,66,237,105
189,66,237,105
188,66,236,105
189,66,237,105
188,66,236,105
188,66,236,105
188,66,236,105
187,66,235,105
187,66,235,105
188,65,236,104
188,65,236,104
187,65,235,104
187,65,235,104
188,65,236,104
187,65,235,104
187,65,235,104
187,66,234,104
187,67,234,105
187,67,234,105
187,68,235,107
187,69,235,108
186,69,234,108
186,69,234,108
187,70,235,109
186,70,234,109
186,70,234,109
186,70,234,109
187,70,235,109
186,70,234,109
186,70,234,109
186,71,234,110
186,71,234,110
186,72,234,111
186,71,234,110
186,72,234,111
186,72,234,111
186,72,234,111
186,72,234,111
186,73,234,112
185,73,233,112
185,76,234,116
186,76,234,115
186,75,234,114
186,74,234,113
186,72,234,111
187,70,234,108
186,70,234,109
187,70,235,109
186,70,234,109
187,71,235,110
186,71,235,111
187,73,234,111
187,75,234,113
186,74,234,113
186,74,234,113
186,73,234,112
187,73,235,112
187,72,235,111
188,72,235,110
187,72,235,111
187,72,235,111
187,72,235,111
187,73,235,112
187,72,235,111
188,72,236,111
188,71,236,110
188,71,236,110
188,71,236,110
188,71,236,110
188,71,236,110
189,73,237,112
189,72,237,111
188,73,236,112
189,72,237,111
188,73,237,113
190,73,238,112
189,73,237,112
189,73,237,112
190,73,238,112
190,72,239,112
191,73,239,112
190,73,238,112
190,73,238,112
190,73,238,112
191,72,239,111
191,73,239,112
193,73,239,110
192,72,239,110
193,71,240,109
193,71,240,109
193,70,241,109
192,70,241,110
193,71,241,110
193,71,241,110
194,70,242,109
194,70,242,109
194,70,242,109
195,70,243,109
194,70,242,109
195,70,243,109
195,70,243,109
195,70,244,110
195,70,244,110
196,70,245,110
196,70,245,110
197,70,246,110
197,70,247,111
196,70,246,111
197,72,246,112
198,72,246,111
198,71,247,111
199,72,248,112
199,72,248,112
199,72,248,112
199,72,249,113
200,73,249,113
200,73,250,114
200,73,250,114
200,73,251,114
200,73,251,114
200,73,251,114
200,73,251,114
200,73,251,114
201,73,252,114
201,73,252,114
202,73,253,114
203,74,254,115
203,74,254,115
203,73,254,114
204,74,254,115
205,74,256,115
204,73,256,115
205,74,256,115
206,74,257,115
205,74,257,116
