x1,y1,x2,y2
279,197,402,299
269,202,392,304
216,237,339,340
216,247,339,350
216,261,339,364
220,262,343,364
226,238,351,342
230,213,357,319
229,216,357,323
224,236,352,343
216,257,339,360
203,266,329,371
190,263,316,368
190,248,315,352
196,227,320,330
199,216,320,317
207,222,329,324
226,242,346,342
237,257,360,360
233,261,356,363
226,251,348,353
228,236,348,336
235,226,356,327
239,226,360,327
243,230,364,331
247,227,370,330
250,221,373,323
257,218,380,320
269,217,391,319
268,206,391,309
266,193,389,296
255,188,380,292
243,199,366,301
257,227,380,330
278,247,401,350
291,240,415,344
281,212,405,316
257,196,380,299
247,206,370,309
251,219,375,322
267,229,391,332
272,235,396,338
268,228,392,331
267,208,392,312
247,185,370,288
254,183,376,285
277,195,401,298
288,206,411,309
263,196,388,300
224,188,349,292
198,190,322,293
50,18,74,38
66,12,90,32
79,8,103,28
84,6,108,26
64,1,87,20
32,2,56,22
175,185,298,288
172,196,296,299
165,206,288,309
145,216,266,317
144,227,267,330
157,222,280,324
175,206,298,309
189,206,292,291
177,208,281,294
163,223,266,308
168,232,269,316
175,216,298,319
185,196,308,299
193,177,317,281
214,168,340,273
232,174,356,277
231,193,357,298
225,208,353,315
221,207,349,314
266,171,369,256
254,145,358,231
241,143,344,228
244,157,348,244
260,178,365,265
270,185,378,275
283,180,386,265
300,154,403,239
266,180,369,265
268,191,373,278
263,205,368,292
232,206,335,291
232,180,335,265
195,169,299,256
182,168,286,255
181,174,286,261
186,181,291,268
197,181,301,268
222,174,327,261
253,166,358,253
268,164,373,252
272,162,377,250
272,160,378,248
263,166,369,255
214,197,317,282
206,214,309,299
189,223,292,308
158,227,261,313
126,225,231,312
104,220,208,306
103,214,206,299
117,214,220,300
143,210,246,296
167,202,270,288
183,196,286,282
202,194,305,280
221,193,324,279
227,183,331,270
216,166,323,255
196,169,301,256
182,176,290,266
194,178,303,269
214,180,317,265
227,174,330,260
240,163,343,248
249,161,353,248
249,163,352,248
240,173,343,259
232,192,335,278
230,207,332,292
230,208,332,293
235,205,338,291
245,199,348,285
252,186,355,272
268,177,372,263
292,182,396,269
314,202,418,288
314,223,418,310
289,243,392,329
256,251,361,338
235,233,348,327
240,207,353,301
231,187,345,282
220,190,333,284
232,214,335,299
253,235,355,320
249,240,352,325
243,221,350,310
249,197,352,282
249,197,352,282
257,223,360,308
257,240,360,325
266,229,370,316
275,206,379,293
274,207,378,294
270,223,374,310
275,232,378,317
275,223,378,308
252,206,355,292
228,196,331,282
227,204,332,291
243,224,348,312
251,233,358,322
283,197,386,282
286,178,389,264
257,165,380,268
276,175,400,279
293,200,378,271
266,214,369,299
216,165,339,268
191,151,317,256
191,156,317,261
180,166,307,272
162,174,288,279
171,175,297,280
206,180,309,265
218,179,321,265
200,186,301,270
172,193,273,277
174,196,274,279
214,193,313,275
239,179,343,265
232,172,334,257
217,172,319,257
202,178,305,263
207,184,311,271
259,187,365,275
308,184,411,270
314,178,417,263
292,180,395,265
275,163,378,248
226,167,331,255
205,181,311,269
222,192,332,283
256,200,366,292
273,196,383,287
261,180,371,271
223,180,326,265
203,194,305,279
212,208,313,292
223,214,326,299
233,197,337,284
228,183,331,269
216,190,319,276
214,206,317,291
231,209,336,296
250,199,354,286
266,183,371,270
282,176,386,262
309,185,432,288
309,214,412,299
162,258,186,278
297,160,445,283
309,165,432,268
310,158,435,262
317,163,442,267
309,165,432,268
294,167,420,272
262,176,389,282
229,180,357,286
217,177,344,283
173,160,321,283
154,154,277,257
123,144,246,247
105,158,228,260
109,174,233,277
165,175,288,278
198,148,346,271
243,150,328,221
241,148,326,219
235,162,327,239
249,184,342,261
266,181,360,260
265,167,359,245
210,160,358,283
160,183,314,311
136,210,284,333
144,216,267,319
160,198,308,321
155,184,304,308
131,178,283,305
123,198,271,321
148,235,296,358
163,256,312,380
173,260,321,383
178,239,332,367
193,213,347,342
214,214,317,299
210,210,358,333
217,224,371,352
247,222,404,353
267,193,445,341
261,165,440,314
221,151,399,299
160,162,353,323
148,208,326,356
163,222,341,370
186,200,365,349
201,173,378,320
208,178,386,326
210,185,358,308
247,185,395,308
286,180,435,304
297,185,445,308
262,194,413,320
205,201,357,328
163,198,316,325
136,185,284,308
131,169,279,292
148,160,296,283
167,162,314,285
185,165,332,288
210,173,358,296
235,173,383,296
238,165,388,290
222,160,370,283
203,161,353,286
186,164,336,289
163,163,341,311
168,162,347,311
180,159,359,308
178,159,357,308
166,163,346,313
163,163,341,311
222,198,370,321
260,198,408,321
249,189,398,313
222,163,400,311
178,163,356,311
144,162,323,311
125,163,302,311
132,164,310,312
147,164,325,312
154,157,333,306
178,148,356,296
185,142,365,292
179,139,359,289
163,148,341,296
164,149,343,298
158,144,338,294
134,142,315,293
105,150,287,302
98,161,282,314
111,166,297,321
116,160,303,316
96,150,286,308
76,159,266,317
44,193,222,341
39,212,216,360
35,214,212,362
53,196,266,374
63,184,279,364
71,160,284,338
81,160,296,339
90,164,307,344
94,165,311,346
124,160,337,338
89,178,302,356
75,182,287,358
53,178,266,356
49,177,264,356
47,167,262,346
34,162,250,342
29,178,207,326
37,193,216,342
35,196,248,374
32,193,246,372
20,186,235,365
29,222,207,370
31,220,209,369
0,171,256,384
35,196,248,374
21,171,277,384
20,165,278,380
26,160,285,375
22,153,281,369
5,147,265,363
0,178,213,356
71,178,284,356
