x1,y1,x2,y2
299,217,421,316
298,202,420,301
296,194,418,293
316,194,438,293
332,190,454,289
341,183,463,282
340,177,462,276
319,185,441,284
299,197,421,296
326,200,448,299
368,196,490,295
397,192,519,291
404,195,526,294
410,204,532,303
431,208,553,307
435,200,557,299
432,188,554,287
404,189,526,288
372,199,494,298
331,207,453,306
317,210,439,309
327,205,449,304
339,199,461,298
352,188,474,287
360,181,482,280
353,189,475,288
345,203,467,302
331,213,453,312
308,210,430,309
264,198,386,297
223,196,345,295
202,198,324,297
203,202,325,301
218,200,340,299
221,193,343,292
205,196,327,295
192,210,314,309
203,227,325,326
242,237,364,336
263,240,385,339
242,238,364,337
207,232,329,331
181,226,303,325
178,222,300,321
206,221,328,320
254,219,376,318
285,222,407,321
281,227,403,326
237,229,359,328
188,227,310,326
139,223,261,322
126,217,248,316
149,205,271,304
175,196,297,295
184,191,306,290
191,201,313,300
212,194,334,293
234,195,356,294
247,209,369,308
249,206,371,305
247,211,369,310
235,218,357,317
230,229,352,328
230,243,352,342
233,244,355,343
238,224,360,323
246,198,368,297
247,210,369,309
235,232,357,331
231,240,353,339
221,249,343,348
208,247,330,346
208,241,330,340
207,218,329,317
216,197,338,296
225,212,347,311
243,232,365,331
254,248,376,347
251,252,373,351
240,241,362,340
243,225,365,324
250,215,372,314
254,215,376,314
258,219,380,318
261,216,383,315
262,211,384,310
269,208,391,307
282,206,404,305
286,197,408,296
285,184,407,283
276,180,398,279
262,191,384,290
270,210,392,309
295,237,417,336
308,231,430,330
296,202,418,301
274,188,396,287
257,195,379,294
260,209,382,308
279,219,401,318
282,224,404,323
277,218,399,317
276,199,398,298
265,176,387,275
267,173,389,272
292,186,414,285
304,197,426,296
277,188,399,287
240,180,362,279
217,181,339,280
225,181,347,280
239,174,361,273
256,168,378,267
259,165,381,264
243,163,365,262
207,167,329,266
192,180,314,279
190,190,312,289
173,196,295,295
153,206,275,305
150,216,272,315
162,212,284,311
182,195,304,294
194,189,316,288
182,192,304,291
168,204,290,303
173,212,295,311
189,205,311,304
196,186,318,285
206,167,328,266
224,158,346,257
243,164,365,263
240,184,362,283
235,200,357,299
232,199,354,298
224,171,346,270
215,148,337,247
203,145,325,244
208,160,330,259
224,181,346,280
236,190,358,289
246,181,368,280
260,166,382,265
272,160,394,259
274,172,396,271
270,186,392,285
242,189,364,288
195,179,317,278
158,168,280,267
148,167,270,266
147,173,269,272
154,180,276,279
163,180,285,279
187,173,309,272
219,166,341,265
234,164,356,263
238,162,360,261
238,160,360,259
229,167,351,266
218,181,340,280
213,194,335,293
192,203,314,302
161,207,283,306
130,206,252,305
106,201,228,300
104,195,226,294
119,195,241,294
144,191,266,290
166,182,288,281
183,176,305,275
202,174,324,273
220,173,342,272
226,163,348,262
215,148,337,247
194,149,316,248
182,157,304,256
196,159,318,258
215,160,337,259
229,155,351,254
241,143,363,242
250,141,372,240
247,144,369,243
238,154,360,253
230,173,352,272
227,187,349,286
226,189,348,288
232,185,354,284
240,179,362,278
249,167,371,266
265,157,387,256
289,164,411,263
321,184,443,283
313,205,435,304
289,224,411,323
255,232,377,331
281,197,403,296
241,190,363,289
234,173,356,272
222,176,344,275
237,194,359,293
257,216,379,315
253,220,375,319
249,201,371,300
254,177,376,276
253,177,375,276
258,201,380,300
265,222,387,321
273,208,395,307
283,188,405,287
281,188,403,287
277,205,399,304
277,215,399,314
274,206,396,305
253,188,375,287
229,179,351,278
228,188,350,287
244,209,366,308
254,218,376,317
263,210,385,309
267,190,389,289
273,183,395,282
293,194,415,293
301,201,423,300
282,196,404,295
244,182,366,281
216,169,338,268
214,174,336,273
206,185,328,284
188,192,310,291
199,194,321,293
232,190,354,289
244,189,366,288
227,195,349,294
197,202,319,301
200,205,322,304
243,200,365,299
266,188,388,287
259,180,381,279
244,180,366,279
228,186,350,285
236,193,358,292
284,196,406,295
332,192,454,291
338,186,460,285
322,178,444,277
296,172,418,271
251,177,373,276
221,193,343,292
247,205,369,304
279,212,401,311
293,209,415,308
281,193,403,292
251,189,373,288
223,202,345,301
231,216,353,315
253,215,375,314
260,198,382,297
255,183,377,282
243,190,365,289
243,205,365,304
261,209,383,308
277,199,399,298
295,183,417,282
310,176,432,275
332,194,454,293
342,218,464,317
344,217,466,316
343,195,465,294
338,176,460,275
339,169,461,268
346,173,468,272
343,175,465,274
332,180,454,279
305,190,427,289
265,195,387,294
251,193,373,292
236,183,358,282
210,165,332,264
180,159,302,258
156,172,278,271
166,188,288,287
214,185,336,284
248,167,370,266
267,147,389,246
265,144,387,243
263,163,385,262
275,185,397,284
295,183,417,282
294,170,416,269
259,170,381,269
222,198,344,297
189,223,311,322
206,230,328,329
223,223,345,322
217,209,339,308
197,201,319,300
189,220,311,319
200,250,322,349
212,271,334,370
229,268,351,367
237,253,359,352
251,228,373,327
270,211,392,310
257,223,379,322
270,237,392,336
306,236,428,335
330,223,452,322
336,197,458,296
287,179,409,278
245,199,367,298
221,236,343,335
221,249,343,348
243,229,365,328
256,202,378,301
257,201,379,300
274,208,396,307
302,207,424,306
345,203,467,302
371,206,493,305
322,217,444,316
279,224,401,323
232,222,354,321
195,209,317,308
191,191,313,290
204,182,326,281
222,184,344,283
239,187,361,286
261,188,383,287
284,189,406,288
292,183,414,282
274,178,396,277
249,179,371,278
242,183,364,282
232,187,354,286
239,186,361,285
249,183,371,282
251,184,373,283
240,189,362,288
242,203,364,302
287,218,409,317
335,221,457,320
310,213,432,312
277,206,399,305
242,205,364,304
209,204,331,303
190,205,312,304
195,207,317,306
212,207,334,306
219,202,341,301
249,192,371,291
240,188,362,287
233,187,355,286
227,188,349,287
229,190,351,289
242,183,364,282
220,182,342,281
192,191,314,290
186,203,308,302
201,209,323,308
206,203,328,302
190,195,312,294
168,206,290,305
154,229,276,328
118,248,240,347
148,249,270,348
112,243,234,342
123,237,245,336
137,224,259,323
148,225,270,324
156,231,278,330
160,238,282,337
168,226,290,325
201,216,323,315
181,220,303,319
139,232,261,331
154,233,276,332
151,224,273,323
139,218,261,317
135,226,257,325
143,242,265,341
148,254,270,353
145,252,267,351
133,246,255,345
127,238,249,337
111,235,233,334
132,244,254,343
131,255,253,354
106,257,228,356
105,252,227,351
109,249,231,348
104,242,226,341
88,237,210,336
42,244,164,343
0,253,122,352
