x1,y1,x2,y2
332,45,353,140
323,41,344,136
326,40,347,135
328,41,349,136
331,41,352,136
326,38,347,133
319,28,340,123
321,28,342,123
313,22,334,117
315,21,336,116
318,21,339,116
322,21,343,116
325,22,346,117
328,23,349,118
332,24,353,119
332,23,353,118
323,0,344,95
328,0,349,95
332,1,353,96
329,40,350,135
329,43,350,138
323,24,344,119
329,26,350,121
323,0,344,95
319,43,340,138
326,22,347,117
325,20,346,115
330,21,351,116
321,33,342,128
328,37,349,132
330,38,351,133
332,39,353,134
332,36,353,131
332,38,353,133
332,40,353,135
332,40,353,135
332,38,353,133
332,38,353,133
323,37,344,132
322,40,343,135
325,39,346,134
329,40,350,135
332,40,353,135
330,34,351,129
332,37,353,132
326,40,347,135
327,40,348,135
330,40,351,135
332,38,353,133
323,32,344,127
319,30,340,125
323,31,344,126
330,31,351,126
321,26,342,121
312,29,333,124
316,32,337,127
321,36,342,131
325,40,346,135
332,44,353,139
330,48,351,143
332,57,353,152
329,56,350,151
332,61,353,156
329,60,350,155
332,61,353,156
332,62,353,157
332,62,353,157
331,60,352,155
332,61,353,156
330,62,351,157
332,64,353,159
324,62,345,157
328,61,349,156
330,55,351,150
332,50,353,145
332,46,353,141
331,11,352,106
322,30,343,125
322,21,343,116
329,20,350,115
332,18,353,113
329,25,350,120
332,25,353,120
332,26,353,121
332,26,353,121
332,31,353,126
332,39,353,134
331,45,352,140
329,49,350,144
327,54,348,149
325,58,346,153
324,61,345,156
324,64,345,159
325,66,346,161
327,66,348,161
330,67,351,162
332,66,353,161
332,64,353,159
326,37,347,132
330,36,351,131
332,35,353,130
332,32,353,127
332,30,353,125
326,33,347,128
330,30,351,125
332,29,353,124
325,27,346,122
325,21,346,116
328,20,349,115
332,20,353,115
332,20,353,115
332,21,353,116
332,20,353,115
332,20,353,115
332,20,353,115
332,20,353,115
332,16,353,111
332,18,353,113
332,19,353,114
332,18,353,113
332,18,353,113
332,19,353,114
332,19,353,114
332,15,353,110
332,14,353,109
323,0,344,95
318,43,339,138
314,29,335,124
317,29,338,124
319,28,340,123
322,28,343,123
326,29,347,124
330,29,351,124
332,28,353,123
330,45,351,140
321,49,342,144
324,53,345,148
329,86,350,181
327,120,348,215
318,109,339,204
318,113,339,208
320,117,341,212
323,116,344,211
325,119,346,214
327,124,348,219
327,123,348,218
329,124,350,219
332,127,353,222
332,130,353,225
331,134,352,229
330,137,351,232
330,140,351,235
330,143,351,238
329,146,350,241
330,148,351,243
331,152,352,247
332,154,353,249
323,153,344,248
324,154,345,249
326,156,347,251
328,157,349,252
330,159,351,254
332,160,353,255
325,158,346,253
327,159,348,254
328,159,349,254
326,158,347,253
328,157,349,252
329,156,350,251
331,156,352,251
332,155,353,250
323,149,344,244
325,147,346,242
331,149,352,244
323,139,344,234
328,137,349,232
331,137,352,232
326,131,347,226
328,131,349,226
330,131,351,226
332,131,353,226
325,129,346,224
323,129,344,224
316,125,337,220
318,126,339,221
320,127,341,222
327,129,348,224
325,127,346,222
327,128,348,223
330,127,351,222
332,127,353,222
323,123,344,218
317,119,338,214
319,119,340,214
316,118,337,213
316,118,337,213
316,118,337,213
315,119,336,214
314,118,335,213
313,118,334,213
313,120,334,215
304,117,325,212
311,121,332,216
310,121,331,216
313,123,334,218
313,124,334,219
312,124,333,219
312,123,333,218
309,122,330,217
313,124,334,219
309,121,330,216
310,123,331,218
311,123,332,218
312,123,333,218
314,124,335,219
315,125,336,220
313,123,334,218
319,127,340,222
321,130,342,225
324,135,345,230
328,140,349,235
332,144,353,239
328,147,349,242
332,153,353,248
323,148,344,243
317,151,338,246
318,153,339,248
320,153,341,248
320,151,341,246
322,144,343,239
323,142,344,237
325,140,346,235
326,138,347,233
327,133,348,228
329,128,350,223
330,126,351,221
332,125,353,220
331,126,352,221
332,127,353,222
332,125,353,220
330,117,351,212
330,117,351,212
324,81,345,176
316,104,337,199
320,97,341,192
311,77,332,172
309,53,330,148
300,35,321,130
299,11,320,106
295,53,316,148
286,61,307,156
277,59,298,154
274,66,295,161
265,63,286,158
261,87,282,182
260,108,281,203
256,71,277,166
252,45,273,140
245,55,266,150
247,71,268,166
243,92,264,187
241,98,262,193
232,110,253,205
230,125,251,220
224,111,245,206
215,118,236,213
209,117,230,212
213,132,234,227
209,134,230,229
205,132,226,227
208,135,229,230
210,124,231,219
212,119,233,214
217,115,238,210
224,117,245,212
227,119,248,214
224,111,245,206
224,92,245,187
222,105,243,200
217,109,238,204
212,117,233,212
211,120,232,215
208,124,229,219
