x1,y1,x2,y2
219,105,239,196
220,107,239,196
219,108,238,195
219,108,238,195
219,107,238,196
219,106,239,197
219,105,239,196
219,104,239,197
220,105,240,196
220,104,240,195
220,106,239,193
219,107,238,193
216,109,235,196
216,110,234,194
213,111,231,195
212,111,230,193
212,110,231,196
212,109,231,195
212,109,231,196
212,110,231,199
212,113,231,200
213,116,232,203
214,121,233,208
214,125,233,212
213,128,232,217
213,132,232,218
212,134,231,221
212,135,231,222
212,136,231,222
212,136,231,222
212,136,231,223
212,135,232,226
212,136,231,223
212,137,231,224
211,137,230,224
212,137,231,224
212,137,231,224
212,137,231,224
212,137,231,224
211,137,230,223
209,136,228,223
207,135,226,222
206,134,225,223
204,134,223,221
203,134,222,221
200,134,219,221
200,134,219,223
198,136,216,220
196,141,213,222
198,137,216,219
199,137,217,219
199,136,218,222
200,135,219,222
203,134,222,223
205,134,224,223
208,135,226,219
211,135,229,219
214,136,231,217
217,137,234,214
219,136,236,215
218,137,234,211
220,135,237,212
219,132,236,213
219,130,236,211
218,127,236,211
219,123,238,210
219,121,238,208
219,119,239,210
220,119,239,205
220,120,238,204
217,120,236,206
216,120,235,206
216,121,234,205
213,122,230,203
213,122,230,203
212,123,229,200
211,123,229,207
211,123,229,205
211,123,229,207
210,123,228,205
210,123,228,205
209,124,226,205
209,123,226,204
205,123,222,204
203,124,220,203
200,124,217,201
199,123,216,200
197,121,215,203
194,119,213,205
192,117,211,206
192,116,211,202
191,116,210,202
188,115,206,199
186,113,204,195
186,113,203,192
183,110,200,191
183,109,200,186
182,109,198,185
179,108,195,182
176,107,192,183
175,105,191,181
176,101,193,178
178,98,195,175
176,95,193,176
177,95,194,172
176,95,192,171
173,94,189,170
171,94,187,168
170,94,186,168
168,93,184,167
167,93,183,167
164,91,181,172
161,88,179,172
161,87,179,169
162,86,180,170
160,87,178,169
160,88,177,169
157,90,174,169
156,91,173,170
155,93,172,170
152,94,169,175
150,96,167,173
150,96,167,173
149,94,166,173
148,93,165,172
148,92,166,174
148,91,166,175
147,90,165,172
147,92,164,171
145,91,162,172
145,92,162,169
144,92,161,171
143,93,159,169
142,93,158,169
141,91,158,172
141,91,158,172
140,89,158,173
141,90,159,174
141,89,159,173
142,91,160,173
142,93,160,177
142,95,161,182
144,98,163,184
146,103,164,187
146,107,164,189
149,107,168,193
151,108,169,192
155,106,174,193
165,104,185,195
173,102,193,195
174,102,194,193
175,101,195,192
175,102,194,191
175,103,194,190
173,102,192,191
169,104,188,191
166,102,186,195
162,102,182,193
159,102,179,193
155,102,175,193
154,100,174,193
152,101,172,192
152,100,171,189
151,100,170,189
150,100,169,189
150,100,170,191
150,101,170,192
149,100,169,193
148,101,168,192
146,102,165,191
144,104,162,188
145,101,163,183
146,92,165,181
146,89,166,183
146,90,166,184
150,90,170,184
158,90,178,184
162,93,182,186
166,96,185,183
168,100,187,189
168,105,187,192
168,109,187,196
168,111,187,200
167,113,187,204
168,115,187,204
168,117,187,206
169,118,188,207
169,120,188,207
167,120,187,211
166,121,185,210
164,123,184,214
163,125,182,212
160,125,179,214
157,124,176,213
158,121,177,208
160,116,179,205
160,110,179,199
160,106,179,192
162,102,181,188
164,96,183,183
166,91,185,180
170,89,188,173
173,88,191,172
175,87,193,171
176,87,194,171
176,88,194,172
176,90,194,174
175,92,193,176
172,95,191,181
169,100,188,186
165,103,184,189
161,107,179,191
157,111,174,192
153,115,170,196
150,119,167,200
145,122,163,204
144,122,162,206
144,124,162,206
145,124,164,210
146,122,165,209
149,119,168,206
152,117,171,204
153,115,172,204
154,113,173,200
156,111,175,197
159,108,178,195
161,106,180,192
162,105,181,192
163,104,181,188
163,101,182,187
164,98,183,184
164,95,183,184
165,92,185,183
165,91,184,180
165,91,184,178
165,91,184,177
164,91,183,178
162,92,181,179
159,92,178,179
159,92,178,179
156,93,175,180
154,93,173,180
151,93,170,180
150,90,169,179
147,90,166,177
146,89,165,176
146,88,165,175
147,87,166,176
147,86,166,173
148,84,167,170
149,81,168,168
150,79,169,166
151,79,170,165
152,78,171,164
154,77,173,163
155,76,174,163
156,75,175,164
160,75,179,162
166,76,185,163
168,79,187,165
168,86,187,172
171,91,189,175
170,95,188,177
169,100,187,184
169,102,187,184
171,102,189,186
170,103,188,185
171,103,189,187
170,104,188,186
170,103,189,189
170,105,188,189
169,107,187,189
167,110,185,194
165,114,183,196
164,116,182,198
161,116,180,202
161,118,179,200
160,120,177,201
157,122,174,203
157,122,174,203
157,122,174,203
156,121,173,202
158,121,175,200
158,121,175,200
158,121,175,200
159,122,176,199
160,122,177,201
159,122,176,199
159,121,176,200
159,118,176,197
159,116,176,195
158,115,175,192
158,113,175,194
158,110,175,191
158,107,175,188
158,106,175,185
160,104,177,181
163,102,180,181
166,99,183,178
167,97,184,178
169,95,186,174
169,94,186,171
170,92,188,174
169,90,188,176
169,89,188,175
169,88,188,175
169,88,188,175
169,88,188,174
169,88,188,175
171,89,190,175
171,89,190,175
171,90,189,174
172,90,190,172
173,88,192,174
172,87,191,173
172,86,191,172
172,85,190,169
171,85,189,167
170,85,188,167
169,86,186,165
166,87,183,164
163,87,180,164
162,88,179,165
160,88,177,165
157,89,174,166
153,89,170,166
150,87,167,168
146,86,163,167
146,84,163,165
143,84,160,165
142,84,159,163
141,83,158,162
141,83,158,160
140,83,157,160
140,83,157,162
138,85,155,162
137,85,153,161
136,85,152,161
136,85,152,161
136,84,153,161
136,85,153,162
136,87,153,166
138,92,155,169
141,97,158,174
144,102,161,179
146,109,162,185
152,114,168,188
158,117,174,193
159,118,175,194
160,119,176,193
160,118,177,195
159,114,176,193
156,110,173,187
157,106,174,183
157,102,174,181
157,98,173,174
156,94,172,170
157,92,173,168
156,89,172,165
154,89,170,163
154,87,170,163
154,87,170,161
151,86,167,162
143,83,159,159
136,81,153,158
132,79,149,156
127,74,144,153
121,70,138,149
121,64,138,143
136,56,153,135
157,51,174,130
182,45,199,124
218,42,235,121
243,42,260,119
236,42,253,119
230,43,247,120
244,46,261,123
260,44,276,120
259,42,275,118
256,45,272,121
252,47,269,124
247,54,264,131
248,70,265,147
254,74,271,151
253,80,270,157
246,94,263,171
233,107,250,184
218,118,235,195
207,121,224,198
202,121,219,198
199,121,216,200
191,121,208,200
186,120,203,199
188,117,205,196
190,114,207,193
191,107,208,188
195,105,212,184
198,105,215,182
204,105,221,182
202,103,219,180
203,103,220,180
202,106,219,185
196,109,213,188
192,112,209,191
193,115,210,194
190,117,207,196
